Gene,Entity_type,N_regions,Total_bases,Mean_coverage,Median_coverage,Min_region_coverage,Low_regions_any,Recurrent_low_regions,Est_pct_bases_ge20,Est_pct_bases_low20,Default_status
XRCC6,Gene symbol,12,1830.0,162.28,151.21,89.47,0,0,1.0,0.0,OK
XRN1,Gene symbol,43,5230.0,150.56,147.24,82.29,0,0,1.0,0.0,OK
XRN2,Gene symbol,32,3235.0,134.19,116.79,34.76,1,0,1.0,0.0,OK
XRRA1,Gene symbol,18,2583.0,138.38,136.56,81.53,0,0,1.0,0.0,OK
XR_001753188.2,Gene symbol,3,183.0,179.57,178.71,160.82,0,0,1.0,0.0,OK
XR_007061321.1,Gene symbol,1,9.0,104.65,104.65,104.65,0,0,1.0,0.0,OK
XXYLT1,Gene symbol,10,1539.0,145.92,124.44,41.65,0,0,1.0,0.0,OK
XYLB,Gene symbol,26,2819.0,129.44,111.41,16.18,2,2,0.99,0.01,WARNING
XYLT1,Gene symbol,15,2946.0,115.44,119.59,0.71,3,2,0.99,0.01,WARNING
XYLT2,Gene symbol,13,2781.0,85.53,92.18,20.88,2,1,0.98,0.02,OK
YAE1,Gene symbol,4,1051.0,171.96,136.47,73.0,0,0,1.0,0.0,OK
YAF2,Gene symbol,11,1092.0,112.55,126.24,18.0,1,1,0.99,0.01,OK
YAP1,Gene symbol,9,1533.0,130.73,129.12,54.94,0,0,1.0,0.0,OK
YARS1,Gene symbol,26,1771.0,82.89,66.82,0.12,11,10,0.99,0.01,FAIL
YARS2,Gene symbol,11,1441.0,86.27,55.29,1.24,4,4,1.0,0.0,WARNING
YBEY,Gene symbol,6,892.0,152.66,127.32,44.65,0,0,1.0,0.0,OK
YBX1,Gene symbol,8,1354.0,100.52,98.97,36.71,1,0,0.99,0.01,OK
YBX2,Gene symbol,11,1140.0,88.64,78.24,33.12,3,1,0.96,0.04,OK
YBX3,Gene symbol,11,1149.0,91.75,91.59,8.53,2,1,0.95,0.05,OK
YDJC,Gene symbol,5,1031.0,74.12,79.18,59.94,0,0,1.0,0.0,OK
YEATS2,Gene symbol,32,4277.0,135.87,135.35,44.12,1,0,1.0,0.0,OK
YEATS4,Gene symbol,7,684.0,128.34,126.47,45.76,0,0,1.0,0.0,OK
YES1,Gene symbol,12,1647.0,171.36,164.21,105.71,0,0,1.0,0.0,OK
YIF1A,Gene symbol,8,1126.0,104.45,100.24,67.24,0,0,1.0,0.0,OK
YIF1B,Gene symbol,9,958.0,66.64,69.41,32.65,2,0,0.99,0.01,WARNING
YIPF1,Gene symbol,8,921.0,129.79,131.91,76.29,0,0,1.0,0.0,OK
YIPF2,Gene symbol,7,1280.0,118.41,84.41,64.35,0,0,1.0,0.0,OK
YIPF3,Gene symbol,9,1148.0,124.02,115.59,57.71,0,0,1.0,0.0,OK
YIPF4,Gene symbol,7,783.0,146.04,158.94,44.41,0,0,1.0,0.0,OK
YIPF5,Gene symbol,5,774.0,152.15,144.88,123.47,0,0,1.0,0.0,OK
YIPF6,Gene symbol,7,711.0,125.48,130.88,44.35,0,0,1.0,0.0,OK
YIPF7,Gene symbol,8,958.0,136.26,150.56,13.53,1,1,1.0,0.0,OK
YJEFN3,Gene symbol,10,1509.0,87.72,73.15,42.24,0,0,1.0,0.0,OK
YJU2,Gene symbol,8,972.0,111.79,95.09,61.35,0,0,1.0,0.0,OK
YJU2B,Gene symbol,10,1434.0,106.66,107.41,68.24,0,0,1.0,0.0,OK
YKT6,Gene symbol,9,639.0,134.59,124.24,95.06,0,0,1.0,0.0,OK
YLPM1,Gene symbol,21,6527.0,222.62,161.88,95.53,0,0,1.0,0.0,OK
YME1L1,Gene symbol,22,2409.0,144.57,138.24,55.71,0,0,1.0,0.0,OK
YOD1,Gene symbol,3,1098.0,310.18,276.41,106.94,0,0,1.0,0.0,OK
YPEL1,Gene symbol,5,483.0,151.04,149.29,93.88,0,0,1.0,0.0,OK
YPEL2,Gene symbol,4,459.0,152.56,153.85,117.06,0,0,1.0,0.0,OK
YPEL3,Gene symbol,5,511.0,110.84,93.59,49.47,0,0,1.0,0.0,OK
YPEL4,Gene symbol,4,477.0,121.4,127.06,99.76,0,0,1.0,0.0,OK
YPEL5,Gene symbol,2,366.0,135.94,135.94,120.0,0,0,1.0,0.0,OK
YRDC,Gene symbol,5,840.0,104.08,116.47,59.71,0,0,1.0,0.0,OK
YTHDC1,Gene symbol,19,2344.0,148.0,147.65,47.35,1,0,1.0,0.0,OK
YTHDC2,Gene symbol,33,4556.0,128.99,125.12,24.94,2,1,1.0,0.0,OK
YTHDF1,Gene symbol,5,1680.0,244.85,197.76,23.88,1,1,0.99,0.01,OK
YTHDF2,Gene symbol,10,1740.0,145.48,133.0,42.0,0,0,1.0,0.0,OK
YTHDF3,Gene symbol,8,1846.0,236.0,131.71,5.18,1,1,0.99,0.01,OK
YWHAB,Gene symbol,7,848.0,174.1,167.47,140.94,0,0,1.0,0.0,OK
YWHAE,Gene symbol,7,783.0,157.05,169.18,84.94,0,0,1.0,0.0,OK
YWHAG,Gene symbol,2,744.0,211.59,211.59,85.06,0,0,1.0,0.0,OK
YWHAH,Gene symbol,5,937.0,157.33,122.41,25.0,1,1,0.96,0.04,OK
YWHAH-AS1,Gene symbol,2,684.0,192.18,192.18,190.29,0,0,1.0,0.0,OK
YWHAQ,Gene symbol,5,738.0,131.55,150.53,80.29,0,0,1.0,0.0,OK
YWHAZ,Gene symbol,9,1314.0,136.81,127.24,43.94,0,0,1.0,0.0,OK
YY1,Gene symbol,6,1338.0,139.89,144.24,98.82,0,0,1.0,0.0,OK
YY1AP1,Gene symbol,12,2835.0,189.58,135.29,49.47,0,0,1.0,0.0,OK
ZACN,Gene symbol,11,1730.0,109.02,105.24,49.0,0,0,1.0,0.0,OK
ZAN,Gene symbol,48,8503.0,105.67,85.03,7.24,8,2,0.99,0.01,WARNING
ZAP70,Gene symbol,35,2197.0,43.65,24.29,0.0,20,17,0.99,0.01,FAIL
ZAR1,Gene symbol,4,1275.0,113.34,99.68,73.06,0,0,1.0,0.0,OK
ZAR1L,Gene symbol,5,967.0,120.8,123.06,22.12,1,1,1.0,0.0,OK
ZBBX,Gene symbol,27,3119.0,147.9,145.41,43.24,0,0,1.0,0.0,OK
ZBED3,Gene symbol,1,705.0,104.76,104.76,104.76,0,0,1.0,0.0,OK
ZBED3-AS1,Gene symbol,1,117.0,107.29,107.29,107.29,0,0,1.0,0.0,OK
ZBED4,Gene symbol,2,3604.0,936.29,936.29,251.71,0,0,1.0,0.0,OK
ZBED5,Gene symbol,1,2082.0,1593.12,1593.12,1593.12,0,0,1.0,0.0,OK
ZBED6,Gene symbol,2,3039.0,981.91,981.91,98.29,0,0,1.0,0.0,OK
ZBED8,Gene symbol,1,1785.0,1117.59,1117.59,1117.59,0,0,1.0,0.0,OK
ZBED9,Gene symbol,4,3978.0,701.21,531.71,117.41,0,0,1.0,0.0,OK
ZBP1,Gene symbol,11,1895.0,120.99,114.41,76.0,0,0,1.0,0.0,OK
ZBTB1,Gene symbol,2,2179.0,773.56,773.56,118.06,0,0,1.0,0.0,OK
ZBTB10,Gene symbol,7,2712.0,231.7,184.94,62.18,0,0,1.0,0.0,OK
ZBTB11,Gene symbol,12,3379.0,219.27,175.71,93.0,0,0,1.0,0.0,OK
ZBTB14,Gene symbol,2,1350.0,431.38,431.38,178.76,0,0,1.0,0.0,OK
ZBTB16,Gene symbol,9,2105.0,143.73,119.29,49.82,0,0,1.0,0.0,OK
ZBTB17,Gene symbol,14,2455.0,87.66,90.59,43.71,0,0,1.0,0.0,OK
ZBTB18,Gene symbol,2,1596.0,383.97,383.97,142.0,0,0,1.0,0.0,OK
ZBTB2,Gene symbol,2,1545.0,415.12,415.12,126.71,0,0,1.0,0.0,OK
ZBTB20,Gene symbol,5,2227.0,181.79,148.35,0.47,1,1,1.0,0.0,OK
ZBTB21,Gene symbol,1,3201.0,1761.71,1761.71,1761.71,0,0,1.0,0.0,OK
ZBTB22,Gene symbol,1,1905.0,587.59,587.59,587.59,0,0,1.0,0.0,OK
ZBTB24,Gene symbol,6,2144.0,286.09,177.88,68.82,0,0,1.0,0.0,OK
ZBTB25,Gene symbol,5,1919.0,270.78,182.12,135.0,0,0,1.0,0.0,OK
ZBTB26,Gene symbol,1,1326.0,867.76,867.76,867.76,0,0,1.0,0.0,OK
ZBTB3,Gene symbol,2,1725.0,314.76,314.76,136.18,0,0,1.0,0.0,OK
ZBTB32,Gene symbol,5,1577.0,140.22,110.71,74.59,0,0,1.0,0.0,OK
ZBTB33,Gene symbol,2,2160.0,654.21,654.21,104.71,0,0,1.0,0.0,OK
ZBTB34,Gene symbol,2,1545.0,547.94,547.94,186.76,0,0,1.0,0.0,OK
ZBTB37,Gene symbol,3,1579.0,313.27,260.53,107.47,0,0,1.0,0.0,OK
ZBTB38,Gene symbol,3,3669.0,730.59,140.65,88.47,0,0,1.0,0.0,OK
ZBTB39,Gene symbol,1,2139.0,1069.71,1069.71,1069.71,0,0,1.0,0.0,OK
ZBTB4,Gene symbol,2,3042.0,413.74,413.74,372.47,0,0,1.0,0.0,OK
ZBTB40,Gene symbol,18,3822.0,158.12,128.56,93.53,0,0,1.0,0.0,OK
ZBTB41,Gene symbol,12,2866.0,229.7,150.06,131.18,0,0,1.0,0.0,OK
ZBTB42,Gene symbol,2,1270.0,188.03,188.03,80.35,0,0,1.0,0.0,OK
ZBTB43,Gene symbol,1,1404.0,743.18,743.18,743.18,0,0,1.0,0.0,OK
ZBTB44,Gene symbol,9,1978.0,164.03,116.88,17.41,2,1,0.98,0.02,OK
ZBTB45,Gene symbol,7,1536.0,86.66,62.47,29.41,1,0,0.99,0.01,OK
ZBTB46,Gene symbol,6,1873.0,102.81,92.79,55.88,0,0,1.0,0.0,OK
ZBTB47,Gene symbol,5,2244.0,149.8,108.53,86.29,0,0,1.0,0.0,OK
ZBTB48,Gene symbol,11,2295.0,102.41,88.41,54.59,0,0,1.0,0.0,OK
ZBTB49,Gene symbol,7,2298.0,264.81,173.12,102.24,0,0,1.0,0.0,OK
ZBTB5,Gene symbol,1,2034.0,951.71,951.71,951.71,0,0,1.0,0.0,OK
ZBTB6,Gene symbol,1,1275.0,823.12,823.12,823.12,0,0,1.0,0.0,OK
ZBTB7A,Gene symbol,3,1905.0,203.96,126.06,71.71,0,0,1.0,0.0,OK
ZBTB7B,Gene symbol,3,1893.0,196.86,180.0,64.12,0,0,1.0,0.0,OK
ZBTB7C,Gene symbol,5,2544.0,254.94,224.29,67.47,0,0,1.0,0.0,OK
ZBTB8A,Gene symbol,3,1326.0,292.49,240.06,146.71,0,0,1.0,0.0,OK
ZBTB8B,Gene symbol,3,1488.0,239.82,200.06,122.53,0,0,1.0,0.0,OK
ZBTB8OS,Gene symbol,12,732.0,116.67,115.97,6.35,2,2,0.94,0.06,WARNING
ZBTB9,Gene symbol,1,1422.0,506.82,506.82,506.82,0,0,1.0,0.0,OK
ZC2HC1A,Gene symbol,13,1179.0,127.42,126.0,65.35,0,0,1.0,0.0,OK
ZC2HC1B,Gene symbol,7,669.0,137.87,137.06,96.88,0,0,1.0,0.0,OK
ZC2HC1C,Gene symbol,3,1495.0,324.22,156.76,150.35,0,0,1.0,0.0,OK
ZC3H10,Gene symbol,1,1305.0,541.0,541.0,541.0,0,0,1.0,0.0,OK
ZC3H11A,Gene symbol,17,2480.0,157.8,149.12,84.12,0,0,1.0,0.0,OK
ZC3H11B,Gene symbol,1,2436.0,739.82,739.82,739.82,0,0,1.0,0.0,OK
ZC3H12A,Gene symbol,5,1946.0,173.91,176.59,92.18,0,0,1.0,0.0,OK
ZC3H12B,Gene symbol,5,2511.0,241.93,158.0,100.82,0,0,1.0,0.0,OK
ZC3H12C,Gene symbol,7,2676.0,245.97,177.29,12.65,1,1,0.99,0.01,OK
ZC3H12D,Gene symbol,6,1651.0,96.07,90.91,34.12,1,0,0.99,0.01,OK
ZC3H13,Gene symbol,19,5134.0,197.82,156.29,83.76,0,0,1.0,0.0,OK
ZC3H14,Gene symbol,23,2817.0,131.64,133.24,4.0,3,3,1.0,0.0,WARNING
ZC3H15,Gene symbol,12,1405.0,136.31,143.5,47.41,0,0,1.0,0.0,OK
ZC3H18,Gene symbol,20,3119.0,109.79,86.68,37.29,1,0,1.0,0.0,OK
ZC3H3,Gene symbol,14,3406.0,98.04,71.65,42.41,0,0,1.0,0.0,OK
ZC3H4,Gene symbol,19,4051.0,158.67,155.0,37.53,1,0,1.0,0.0,OK
ZC3H6,Gene symbol,13,3583.0,218.02,169.94,38.41,1,0,1.0,0.0,OK
ZC3H7A,Gene symbol,22,2916.0,183.06,174.91,107.47,0,0,1.0,0.0,OK
ZC3H7B,Gene symbol,22,2934.0,100.22,99.76,48.41,0,0,1.0,0.0,OK
ZC3H8,Gene symbol,13,1044.0,147.03,148.53,63.71,0,0,1.0,0.0,OK
ZC3HAV1,Gene symbol,13,3079.0,164.64,147.76,84.47,0,0,1.0,0.0,OK
ZC3HAV1L,Gene symbol,5,974.0,137.16,131.41,60.12,0,0,1.0,0.0,OK
ZC3HC1,Gene symbol,13,1651.0,127.9,132.59,79.06,0,0,1.0,0.0,OK
ZC4H2,Gene symbol,9,698.0,61.7,53.18,0.0,4,4,1.0,0.0,WARNING
ZCCHC10,Gene symbol,6,637.0,200.68,161.15,9.29,1,1,0.96,0.04,OK
ZCCHC12,Gene symbol,1,1209.0,402.47,402.47,402.47,0,0,1.0,0.0,OK
ZCCHC13,Gene symbol,1,501.0,243.06,243.06,243.06,0,0,1.0,0.0,OK
ZCCHC14,Gene symbol,16,3407.0,157.9,131.32,25.65,2,1,0.99,0.01,OK
ZCCHC17,Gene symbol,12,1039.0,139.65,150.94,7.71,2,1,0.98,0.02,OK
ZCCHC18,Gene symbol,1,1212.0,475.88,475.88,475.88,0,0,1.0,0.0,OK
ZCCHC2,Gene symbol,15,3984.0,205.5,156.41,118.06,0,0,1.0,0.0,OK
ZCCHC24,Gene symbol,5,933.0,75.76,71.29,40.06,1,0,1.0,0.0,OK
ZCCHC3,Gene symbol,2,1212.0,127.91,127.91,77.94,0,0,1.0,0.0,OK
ZCCHC4,Gene symbol,15,1600.0,147.99,155.0,91.94,0,0,1.0,0.0,OK
ZCCHC7,Gene symbol,12,1671.0,161.68,149.97,92.47,0,0,1.0,0.0,OK
ZCCHC8,Gene symbol,15,2173.0,173.94,166.53,52.0,0,0,1.0,0.0,OK
ZCCHC9,Gene symbol,6,868.0,162.51,151.59,120.94,0,0,1.0,0.0,OK
ZCRB1,Gene symbol,7,654.0,138.39,142.76,92.18,0,0,1.0,0.0,OK
ZCWPW1,Gene symbol,17,1959.0,143.79,137.88,83.41,0,0,1.0,0.0,OK
ZCWPW2,Gene symbol,11,1307.0,146.04,142.18,60.0,0,0,1.0,0.0,OK
ZDBF2,Gene symbol,4,7167.0,1120.16,157.26,141.12,0,0,1.0,0.0,OK
ZDHHC1,Gene symbol,10,1573.0,83.8,81.26,49.06,0,0,1.0,0.0,OK
ZDHHC11,Gene symbol,20,2514.0,131.25,94.09,24.82,2,1,0.96,0.04,OK
ZDHHC11B,Gene symbol,16,2100.0,128.87,91.21,13.29,6,3,0.85,0.15,WARNING
ZDHHC12,Gene symbol,5,1039.0,122.96,110.53,93.29,0,0,1.0,0.0,OK
ZDHHC13,Gene symbol,18,2012.0,143.97,150.26,40.0,0,0,1.0,0.0,OK
ZDHHC14,Gene symbol,12,2405.0,136.98,120.74,74.53,0,0,1.0,0.0,OK
ZDHHC15,Gene symbol,14,1116.0,94.79,95.71,7.94,2,2,1.0,0.0,WARNING
ZDHHC16,Gene symbol,10,1193.0,138.26,145.82,79.29,0,0,1.0,0.0,OK
ZDHHC17,Gene symbol,21,2152.0,128.63,133.94,34.94,0,0,1.0,0.0,OK
ZDHHC18,Gene symbol,11,1209.0,79.22,85.65,1.0,2,2,0.85,0.15,WARNING
ZDHHC19,Gene symbol,9,1009.0,99.06,100.29,39.88,0,0,1.0,0.0,OK
ZDHHC2,Gene symbol,15,1250.0,148.67,137.18,80.82,0,0,1.0,0.0,OK
ZDHHC20,Gene symbol,16,1311.0,150.87,142.79,58.24,0,0,1.0,0.0,OK
ZDHHC21,Gene symbol,8,840.0,138.49,136.29,84.94,0,0,1.0,0.0,OK
ZDHHC22,Gene symbol,2,792.0,169.09,169.09,112.94,0,0,1.0,0.0,OK
ZDHHC23,Gene symbol,6,1345.0,157.99,130.56,82.29,0,0,1.0,0.0,OK
ZDHHC24,Gene symbol,20,997.0,44.24,37.38,3.59,10,8,0.99,0.01,WARNING
ZDHHC3,Gene symbol,13,1687.0,139.73,151.94,67.41,0,0,1.0,0.0,OK
ZDHHC4,Gene symbol,8,1245.0,148.42,130.62,77.41,0,0,1.0,0.0,OK
ZDHHC5,Gene symbol,11,2148.0,137.01,124.65,78.53,0,0,1.0,0.0,OK
ZDHHC6,Gene symbol,11,1256.0,155.64,138.65,122.12,0,0,1.0,0.0,OK
ZDHHC7,Gene symbol,9,1147.0,132.58,138.24,40.65,0,0,1.0,0.0,OK
ZDHHC8,Gene symbol,13,2595.0,103.34,85.24,38.53,1,0,1.0,0.0,OK
ZDHHC8P1,Gene symbol,4,828.0,67.47,52.15,31.18,1,0,1.0,0.0,WARNING
ZDHHC9,Gene symbol,13,1240.0,77.23,92.71,0.12,3,3,1.0,0.0,WARNING
ZEB1,Gene symbol,13,4756.0,234.16,146.53,71.82,0,0,1.0,0.0,OK
ZEB2,Gene symbol,42,4387.0,91.73,55.03,0.0,18,18,0.99,0.01,FAIL
ZER1,Gene symbol,15,2301.0,122.82,117.76,83.18,0,0,1.0,0.0,OK
ZFAND1,Gene symbol,9,874.0,154.75,188.06,50.76,0,0,1.0,0.0,OK
ZFAND2A,Gene symbol,5,724.0,171.32,140.88,96.53,0,0,1.0,0.0,OK
ZFAND2B,Gene symbol,8,1202.0,129.25,111.03,56.24,0,0,1.0,0.0,OK
ZFAND3,Gene symbol,8,783.0,112.97,123.0,15.18,1,1,0.93,0.07,OK
ZFAND4,Gene symbol,13,2588.0,194.51,151.41,76.35,0,0,1.0,0.0,OK
ZFAND5,Gene symbol,7,789.0,86.08,86.76,3.24,1,1,0.98,0.02,OK
ZFAND6,Gene symbol,9,896.0,135.06,120.18,89.59,0,0,1.0,0.0,OK
ZFAT,Gene symbol,21,3959.0,132.23,112.47,38.76,0,0,1.0,0.0,OK
ZFC3H1,Gene symbol,36,6062.0,165.83,155.56,71.59,0,0,1.0,0.0,OK
ZFHX2,Gene symbol,10,7755.0,287.16,146.09,41.88,0,0,1.0,0.0,OK
ZFHX3,Gene symbol,13,11584.0,419.57,140.18,37.65,1,0,1.0,0.0,OK
ZFHX3-AS1,Gene symbol,3,415.0,158.1,142.47,115.12,0,0,1.0,0.0,OK
ZFHX4,Gene symbol,12,10948.0,474.9,117.21,29.94,1,0,1.0,0.0,OK
ZFP1,Gene symbol,5,1547.0,278.6,172.82,94.0,0,0,1.0,0.0,OK
ZFP14,Gene symbol,4,1613.0,315.18,186.47,95.65,0,0,1.0,0.0,OK
ZFP2,Gene symbol,7,1905.0,179.04,131.94,29.47,0,0,1.0,0.0,OK
ZFP28,Gene symbol,9,2788.0,225.65,108.82,41.12,0,0,1.0,0.0,OK
ZFP28-DT,Gene symbol,1,181.0,165.12,165.12,165.12,0,0,1.0,0.0,OK
ZFP3,Gene symbol,1,1509.0,1033.29,1033.29,1033.29,0,0,1.0,0.0,OK
ZFP30,Gene symbol,6,2592.0,337.7,169.79,128.41,0,0,1.0,0.0,OK
ZFP36,Gene symbol,2,1173.0,228.09,228.09,129.82,0,0,1.0,0.0,OK
ZFP36L1,Gene symbol,4,1429.0,138.12,131.62,35.59,1,0,1.0,0.0,OK
ZFP36L2,Gene symbol,2,1485.0,176.56,176.56,69.12,0,0,1.0,0.0,OK
ZFP37,Gene symbol,4,1938.0,330.44,131.68,86.35,0,0,1.0,0.0,OK
ZFP41,Gene symbol,1,600.0,287.94,287.94,287.94,0,0,1.0,0.0,OK
ZFP42,Gene symbol,1,933.0,417.76,417.76,417.76,0,0,1.0,0.0,OK
ZFP57,Gene symbol,5,1650.0,207.69,174.82,44.82,0,0,1.0,0.0,OK
ZFP62,Gene symbol,7,2879.0,319.45,126.0,23.35,1,1,1.0,0.0,OK
ZFP64,Gene symbol,13,3510.0,151.52,123.76,28.82,1,0,0.99,0.01,OK
ZFP69,Gene symbol,5,1584.0,227.74,84.29,56.24,0,0,1.0,0.0,OK
ZFP69B,Gene symbol,5,1608.0,216.19,68.06,41.35,0,0,1.0,0.0,OK
ZFP82,Gene symbol,5,1726.0,281.13,206.29,107.82,0,0,1.0,0.0,OK
ZFP90,Gene symbol,9,2309.0,190.25,104.65,26.18,1,0,1.0,0.0,OK
ZFP91,Gene symbol,11,1713.0,154.59,162.35,70.24,0,0,1.0,0.0,OK
ZFP92,Gene symbol,5,1539.0,116.2,86.76,81.12,0,0,1.0,0.0,OK
ZFPL1,Gene symbol,7,1135.0,93.63,89.76,47.41,0,0,1.0,0.0,OK
ZFPM1,Gene symbol,16,3562.0,94.46,76.26,40.47,0,0,1.0,0.0,OK
ZFPM2,Gene symbol,9,3466.0,230.48,116.76,14.24,1,1,0.99,0.01,OK
ZFR,Gene symbol,21,3226.0,122.29,136.53,8.12,1,1,1.0,0.0,OK
ZFR2,Gene symbol,23,3143.0,74.39,74.82,28.0,3,2,0.98,0.02,WARNING
ZFTA,Gene symbol,7,2042.0,103.2,94.94,25.35,1,1,0.97,0.03,OK
ZFX,Gene symbol,9,2604.0,191.86,123.18,54.88,0,0,1.0,0.0,OK
ZFY,Gene symbol,7,2406.0,46.37,32.06,8.06,7,7,0.34,0.66,FAIL
ZFYVE1,Gene symbol,12,2381.0,138.9,114.79,74.29,0,0,1.0,0.0,OK
ZFYVE16,Gene symbol,18,4656.0,236.61,151.79,61.53,0,0,1.0,0.0,OK
ZFYVE19,Gene symbol,14,1670.0,96.79,99.06,57.12,0,0,1.0,0.0,OK
ZFYVE21,Gene symbol,9,959.0,94.22,111.12,53.65,0,0,1.0,0.0,OK
ZFYVE26,Gene symbol,107,8018.0,62.52,22.06,0.0,58,55,0.99,0.01,FAIL
ZFYVE27,Gene symbol,37,1352.0,54.88,36.94,0.18,18,18,0.99,0.01,FAIL
ZFYVE28,Gene symbol,18,3810.0,117.91,92.79,7.35,1,1,0.99,0.01,OK
ZFYVE9,Gene symbol,22,4344.0,165.04,118.68,5.0,3,3,0.98,0.02,WARNING
ZG16,Gene symbol,3,504.0,138.92,119.88,105.29,0,0,1.0,0.0,OK
ZG16B,Gene symbol,5,659.0,107.44,115.65,32.65,1,0,0.99,0.01,OK
ZGLP1,Gene symbol,4,816.0,106.72,89.79,80.47,0,0,1.0,0.0,OK
ZGPAT,Gene symbol,6,1632.0,133.5,112.44,53.47,0,0,1.0,0.0,OK
ZGRF1,Gene symbol,29,6426.0,201.9,155.29,99.65,0,0,1.0,0.0,OK
ZHX1,Gene symbol,2,2643.0,905.94,905.94,112.76,0,0,1.0,0.0,OK
ZHX2,Gene symbol,1,2514.0,1079.06,1079.06,1079.06,0,0,1.0,0.0,OK
ZHX3,Gene symbol,4,3201.0,396.12,131.76,85.35,0,0,1.0,0.0,OK
ZIC1,Gene symbol,3,1344.0,149.88,167.82,60.94,0,0,1.0,0.0,OK
ZIC2,Gene symbol,6,1639.0,89.54,70.29,0.0,2,2,1.0,0.0,WARNING
ZIC3,Gene symbol,19,1569.0,60.23,40.88,6.24,9,7,1.0,0.0,WARNING
ZIC4,Gene symbol,8,1335.0,100.61,100.44,57.06,0,0,1.0,0.0,OK
ZIC5,Gene symbol,4,1992.0,101.81,91.94,2.65,2,2,0.93,0.07,WARNING
ZIK1,Gene symbol,5,1555.0,228.64,121.59,50.71,0,0,1.0,0.0,OK
ZIM2,Gene symbol,5,1199.0,198.58,123.24,62.29,0,0,1.0,0.0,OK
ZIM3,Gene symbol,4,1419.0,301.81,151.03,108.71,0,0,1.0,0.0,OK
ZKSCAN1,Gene symbol,6,1859.0,182.13,134.09,71.94,0,0,1.0,0.0,OK
ZKSCAN2,Gene symbol,7,2915.0,271.4,262.24,99.06,0,0,1.0,0.0,OK
ZKSCAN3,Gene symbol,7,1653.0,135.14,103.06,53.24,0,0,1.0,0.0,OK
ZKSCAN4,Gene symbol,7,1692.0,141.39,92.76,41.76,0,0,1.0,0.0,OK
ZKSCAN5,Gene symbol,8,2520.0,196.79,94.74,5.47,2,1,0.98,0.02,OK
ZKSCAN7,Gene symbol,5,2265.0,234.15,140.65,24.59,1,1,0.98,0.02,OK
ZKSCAN7-AS1,Gene symbol,9,4320.0,304.61,145.06,62.29,0,0,1.0,0.0,OK
ZKSCAN8,Gene symbol,5,1751.0,228.02,150.29,137.94,0,0,1.0,0.0,OK
ZMAT1,Gene symbol,9,2157.0,156.59,136.76,0.59,3,2,0.96,0.04,WARNING
ZMAT2,Gene symbol,6,613.0,142.08,134.29,35.76,0,0,1.0,0.0,OK
ZMAT3,Gene symbol,9,1206.0,88.98,88.53,53.88,0,0,1.0,0.0,OK
ZMAT4,Gene symbol,10,960.0,124.79,119.38,58.94,0,0,1.0,0.0,OK
ZMAT5,Gene symbol,5,513.0,102.58,94.71,84.94,0,0,1.0,0.0,OK
ZMIZ1,Gene symbol,23,3428.0,97.63,80.53,2.12,1,1,1.0,0.0,OK
ZMIZ2,Gene symbol,19,2974.0,80.76,75.53,42.0,1,0,0.99,0.01,OK
ZMPSTE24,Gene symbol,39,1779.0,73.9,49.53,0.24,17,15,0.94,0.06,FAIL
ZMYM1,Gene symbol,10,3519.0,335.4,183.88,136.35,0,0,1.0,0.0,OK
ZMYM2,Gene symbol,28,4490.0,170.4,160.32,87.65,0,0,1.0,0.0,OK
ZMYM3,Gene symbol,24,4137.0,108.49,113.26,52.12,1,0,1.0,0.0,OK
ZMYM4,Gene symbol,30,4656.0,170.97,160.26,80.71,0,0,1.0,0.0,OK
ZMYM5,Gene symbol,8,2202.0,261.64,199.06,77.06,0,0,1.0,0.0,OK
ZMYM6,Gene symbol,15,4063.0,262.94,178.06,109.76,0,0,1.0,0.0,OK
ZMYND10,Gene symbol,13,1416.0,95.35,107.29,4.24,1,1,1.0,0.0,OK
ZMYND11,Gene symbol,18,1991.0,135.67,149.79,2.41,2,1,1.0,0.0,OK
ZMYND12,Gene symbol,8,1098.0,134.53,139.88,61.94,0,0,1.0,0.0,OK
ZMYND15,Gene symbol,14,2254.0,96.36,88.32,2.47,1,1,1.0,0.0,OK
ZMYND19,Gene symbol,8,928.0,109.1,113.47,18.41,1,1,0.97,0.03,OK
ZMYND8,Gene symbol,27,3977.0,149.69,144.94,33.41,1,0,1.0,0.0,OK
ZNF10,Gene symbol,4,1722.0,329.38,102.32,89.06,0,0,1.0,0.0,OK
ZNF100,Gene symbol,11,1711.0,68.98,27.35,1.82,6,5,0.87,0.13,WARNING
ZNF101,Gene symbol,4,1311.0,226.0,93.88,40.76,0,0,1.0,0.0,OK
ZNF106,Gene symbol,22,5935.0,235.93,158.21,74.88,0,0,1.0,0.0,OK
ZNF107,Gene symbol,10,2567.0,83.26,46.5,21.18,4,2,0.98,0.02,WARNING
ZNF112,Gene symbol,4,2776.0,448.69,130.68,61.65,0,0,1.0,0.0,OK
ZNF114,Gene symbol,3,1254.0,291.0,95.71,78.59,0,0,1.0,0.0,OK
ZNF117,Gene symbol,10,1769.0,78.4,59.06,19.0,4,1,0.94,0.06,OK
ZNF12,Gene symbol,4,2094.0,389.32,156.62,69.35,0,0,1.0,0.0,OK
ZNF121,Gene symbol,2,1173.0,515.38,515.38,218.41,0,0,1.0,0.0,OK
ZNF124,Gene symbol,7,1082.0,177.16,144.65,2.06,2,1,0.95,0.05,OK
